"","date","city","houseSaleElec","housePercent","serviceUseElec","servicePercent","agriSaleElec","agriPercent","industrySaleElec","industryPercent","saleTotal","cityUseTotal","TotalUse","houseUse","agriUse","industryUse"
"138",2017-06-01,"合計",3552783640,0.2018,4139612825,0.2352,258493784,0.0147,9650609704,0.5483,17601499953,1,17600394664.1156,3551759643.21854,258725801.5625,9650296394.33461
"139",2017-07-01,"新北市",761680954,0.3987,653666029,0.3422,1941142,0.001,492908493,0.258,1910196618,0.0996,1910187109.87726,761591600.708065,1910187.10987726,492828274.348334
"140",2017-07-01,"台北市",513707148,0.3367,970738000,0.6363,1853035,0.0012,39356508,0.0258,1525654691,0.0795,1525597988.37027,513668842.684268,1830717.58604432,39360428.0999529
"141",2017-07-01,"桃園市",357176276,0.143,427602566,0.1711,3136467,0.0013,1710608590,0.6846,2498523899,0.1303,2499138316.77382,357376779.298656,3248879.81180596,1710910091.66335
"142",2017-07-01,"台中市",531094525,0.2061,616424080,0.2392,15553264,0.006,1413737813,0.5486,2576809682,0.1343,2577023745.8194,531124594.013378,15462142.4749164,1413755226.95652
"143",2017-07-01,"台南市",362382109,0.1537,298375113,0.1265,38559274,0.0164,1658850678,0.7034,2358167174,0.1229,2358696545.45455,362531659.036364,38682623.3454546,1659107150.07273
"144",2017-07-01,"高雄市",618997657,0.236,528082436,0.2014,21860622,0.0083,1453635298,0.5543,2622576013,0.1367,2622057775.571,618805635.034757,21763079.5372393,1453406624.99901
"145",2017-07-01,"宜蘭縣",76276473,0.2659,77174775,0.269,7636872,0.0266,125825224,0.4385,286913344,0.015,286895074.349442,76285400.2695167,7631408.97769517,125803490.10223
"146",2017-07-01,"新竹縣",95694894,0.1096,86992135,0.0996,2001395,0.0023,688837557,0.7886,873525981,0.0455,873415010.040161,95726285.1004016,2008854.52309237,688775076.917671
"147",2017-07-01,"苗栗縣",98172566,0.1597,72957608,0.1187,3063346,0.005,440456257,0.7166,614649777,0.032,614638652.064027,98157792.7346251,3073193.26032013,440450058.069082
"148",2017-07-01,"彰化縣",208409795,0.2151,187663145,0.1937,44525080,0.0459,528426369,0.5453,969024389,0.0505,968833995.869902,208396192.511616,44469480.4104285,528305177.947857
"149",2017-07-01,"南投縣",65455869,0.2792,56981050,0.2431,9944113,0.0424,102019850,0.4352,234400882,0.0122,234393459.481695,65442653.8872892,9938282.68202386,102008033.566434
"150",2017-07-01,"雲林縣",121966420,0.2442,76451299,0.1531,39177311,0.0784,261877034,0.5243,499472064,0.026,499355316.786414,121942568.359242,39149456.8360549,261811992.591117
"151",2017-07-01,"嘉義縣",84486068,0.3447,53409754,0.2179,23553664,0.0961,83670950,0.3413,245120436,0.0128,245111307.939422,84489867.8467187,23555196.6929784,83656489.3997246
"152",2017-07-01,"屏東縣",161453908,0.374,104263154,0.2415,66166079,0.1533,99857424,0.2313,431740565,0.0225,431731486.542443,161467575.966874,66184436.8869565,99859492.8372671
"153",2017-07-01,"台東縣",33570259,0.4005,36126419,0.431,2926240,0.0349,11188041,0.1335,83810959,0.0044,83819997.6798144,33569909.0707657,2925317.91902552,11189969.6902552
"154",2017-07-01,"花蓮縣",54494845,0.2498,68838183,0.3155,3167855,0.0145,91690682,0.4202,218191565,0.0114,218187584.786054,54503258.6795563,3163719.97939778,91682423.1270998
"155",2017-07-01,"基隆市",57389186,0.4403,53534781,0.4107,7215,1e-04,19416793,0.149,130347975,0.0068,130350087.655223,57393143.5945946,13035.0087655223,19422163.0606282
"156",2017-07-01,"新竹市",95563683,0.1048,123887225,0.1358,859351,9e-04,691824661,0.7585,912134920,0.0476,912277061.85567,95606636.0824742,821049.355670103,691962151.417526
"157",2017-07-01,"嘉義市",49649453,0.4459,53451386,0.48,567277,0.0051,7682219,0.069,111350335,0.0058,111357054.166667,49654110.4529167,567920.97625,7683636.7375
"158",2017-07-01,"澎湖縣",18102612,0.4228,20102049,0.4695,548596,0.0128,4059295,0.0948,42812552,0.0022,42815865.8146965,18102548.0664537,548043.082428115,4058944.07923323
"159",2017-07-01,"金門縣",10900809,0.3698,14817137,0.5026,263864,0.009,3499271,0.1187,29481081,0.0015,29480972.9407083,10902063.7934739,265328.756466375,3499391.48806208
"160",2017-07-01,"連江縣",2519036,0.374,3563407,0.5291,23235,0.0035,628869,0.0934,6734547,4e-04,6734845.96484596,2518832.39085239,23571.9608769609,629034.613116613
"161",2017-07-01,"合計",4379144545,0.2283,4585101731,0.239,287335297,0.015,9930057876,0.5177,19181639449,1,19184526071.1297,4379827302.03891,287767891.066946,9931829147.02385
"162",2017-08-01,"新北市",896698817,0.4377,639591947,0.3122,2011450,0.001,510303106,0.2491,2048605320,0.1031,2048660944.90711,896698895.585842,2048660.94490711,510321441.376361
"163",2017-08-01,"台北市",593054712,0.3689,971782994,0.6045,1968028,0.0012,40826162,0.0254,1607631896,0.0809,1607581462.36559,593036801.466667,1929097.75483871,40832569.144086
"164",2017-08-01,"桃園市",509642567,0.1882,453919212,0.1676,3369511,0.0012,1741247126,0.643,2708178416,0.1363,2708348520.2864,509711191.5179,3250018.22434367,1741468098.54415
"165",2017-08-01,"台中市",578829957,0.2181,601730856,0.2267,15410336,0.0058,1458168905,0.5494,2654140054,0.1336,2654304614.02735,578903836.319365,15394966.7613586,1458274954.94663
"166",2017-08-01,"台南市",390445618,0.1617,302843079,0.1254,38550439,0.016,1682890715,0.6969,2414729851,0.1215,2415016578.94737,390508180.815789,38640265.2631579,1683025053.86842
"167",2017-08-01,"高雄市",512165545,0.2021,524160054,0.2068,21507360,0.0085,1476827623,0.5827,2534660582,0.1276,2534623085.10638,512247325.5,21544296.2234043,1476924871.69149
"168",2017-08-01,"宜蘭縣",93028203,0.2937,76813429,0.2425,7571247,0.0239,139308216,0.4398,316721095,0.0159,316756408.247423,93031357.1022681,7570478.1571134,139309468.347217
"169",2017-08-01,"新竹縣",129057344,0.1396,97496003,0.1055,2103370,0.0023,695598183,0.7526,924254900,0.0465,924132729.85782,129008929.088152,2125505.27867299,695502292.490995
"170",2017-08-01,"苗栗縣",97998570,0.1544,70784191,0.1115,2798041,0.0044,463099045,0.7297,634679847,0.0319,634835793.721973,98018646.5506727,2793277.49237668,463239678.678924
"171",2017-08-01,"彰化縣",234649398,0.2301,198778388,0.195,45280333,0.0444,540917986,0.5305,1019626105,0.0513,1019376348.71795,234558497.84,45260309.8830769,540779152.994872
"172",2017-08-01,"南投縣",85894071,0.3258,62699877,0.2378,10429351,0.0396,104587759,0.3968,263611058,0.0133,263666429.772918,85902522.8200168,10441190.6190076,104622839.333894
"173",2017-08-01,"雲林縣",123944809,0.2462,73292660,0.1456,38407667,0.0763,267800775,0.5319,503445911,0.0253,503383653.846154,123933055.576923,38408172.7884615,267749765.480769
"174",2017-08-01,"嘉義縣",80784460,0.3318,52588035,0.216,23261040,0.0955,86872443,0.3568,243505978,0.0123,243463125,80781064.875,23250728.4375,86867643
"175",2017-08-01,"屏東縣",152019790,0.3645,100789490,0.2417,63879121,0.1532,100365854,0.2407,417054255,0.021,417002441.042615,151997389.760033,63884773.9677286,100372487.558957
"176",2017-08-01,"台東縣",42350809,0.4576,37118813,0.4011,2822243,0.0305,10255294,0.1108,92547159,0.0047,92542540.5135876,42347466.5390177,2822547.48566442,10253713.4889055
"177",2017-08-01,"花蓮縣",69979331,0.3226,68883278,0.3175,3347566,0.0154,74722186,0.3444,216932361,0.0109,216955206.299213,69989749.552126,3341110.17700787,74719373.0494488
"178",2017-08-01,"基隆市",81298483,0.522,54660981,0.3509,9481,1e-04,19789482,0.1271,155758427,0.0078,155773670.561414,81313856.0330579,15577.3670561414,19798833.5283557
"179",2017-08-01,"新竹市",100820826,0.1089,125725688,0.1358,900741,0.001,698696143,0.7544,926143398,0.0466,925815081.001473,100821262.32106,925815.081001473,698434897.107511
"180",2017-08-01,"嘉義市",52225169,0.4627,52375087,0.464,574853,0.0051,7703211,0.0682,112878320,0.0057,112877342.672414,52228346.4545259,575674.44762931,7698234.77025862
"181",2017-08-01,"澎湖縣",17194227,0.4419,17184175,0.4416,532651,0.0137,3998760,0.1028,38909813,0.002,38913439.7644928,17195849.0319294,533114.124773551,4000301.60778986
"182",2017-08-01,"金門縣",11302682,0.3932,13555270,0.4715,303568,0.0106,3585042,0.1247,28746562,0.0014,28749247.0837752,11304203.9533404,304742.019088017,3585031.11134677
"183",2017-08-01,"連江縣",2387203,0.3494,3800782,0.5563,22257,0.0033,622473,0.0911,6832715,3e-04,6832252.38180838,2387188.98220385,22546.4328599676,622418.191982743
"184",2017-08-01,"合計",4855772591,0.2444,4600574289,0.2315,285060654,0.0143,10128186489,0.5097,19869594023,1,19872891097.1922,4856934584.15378,284182342.689849,10129212592.2389
"185",2017-09-01,"新北市",998251487,0.4553,698796639,0.3187,1994183,9e-04,493285637,0.225,2192327946,0.1091,2192647125.82366,998312236.387512,1973382.41324129,493345603.310323
"186",2017-09-01,"台北市",664353187,0.3905,995616171,0.5852,1876966,0.0011,39466989,0.0232,1701313313,0.0847,1701326334.58647,664367933.656015,1871458.96804511,39470770.962406
"187",2017-09-01,"桃園市",451249586,0.1732,453050917,0.1739,3149681,0.0012,1697383727,0.6516,2604833911,0.1297,2605238165.61242,451227250.284071,3126285.79873491,1697573188.71305
"188",2017-09-01,"台中市",622734056,0.2331,634633540,0.2376,15663456,0.0059,1398470978,0.5235,2671502030,0.133,2671016582.49158,622613965.378788,15758997.8367003,1398277180.93434
"189",2017-09-01,"台南市",391401782,0.1654,301810668,0.1275,39102126,0.0165,1634657100,0.6906,2366971676,0.1178,2367142494.11765,391525368.527059,39057851.1529412,1634748606.43765
"190",2017-09-01,"高雄市",659977656,0.2509,531538578,0.202,21522579,0.0082,1417903499,0.5389,2630942312,0.131,2631379099.0099,660213015.941584,21577308.6118812,1418050196.45644
"191",2017-09-01,"宜蘭縣",98061861,0.3036,81710846,0.253,7522987,0.0233,135652236,0.42,322947930,0.0161,322967770.750988,98053015.2,7525149.05849802,135646463.715415
"192",2017-09-01,"新竹縣",121042507,0.1354,90500527,0.1012,2099664,0.0023,680246192,0.761,893888890,0.0445,894273982.213439,121084697.1917,2056830.15909091,680542500.464427
"193",2017-09-01,"苗栗縣",121917767,0.1866,74785337,0.1144,2710978,0.0041,454112889,0.6949,653526971,0.0325,653717980.769231,121983775.211538,2680243.72115385,454268624.836538
"194",2017-09-01,"彰化縣",244680568,0.2429,194881756,0.1934,45532630,0.0452,522399327,0.5185,1007494281,0.0502,1007661613.23681,244761005.855222,45546304.918304,522472546.463289
"195",2017-09-01,"南投縣",72041192,0.2955,59387088,0.2436,10635278,0.0436,101752389,0.4173,243815947,0.0121,243789359.605911,72039755.7635468,10629216.0788177,101733299.763547
"196",2017-09-01,"雲林縣",135284560,0.2633,79458089,0.1546,38275854,0.0745,260804449,0.5076,513822952,0.0256,513959178.525226,135325451.705692,38289958.8001294,260885679.019405
"197",2017-09-01,"嘉義縣",92983065,0.3638,55044311,0.2154,23524068,0.092,84049406,0.3288,255600850,0.0127,255544619.312906,92967132.5060353,23510104.9767874,84023070.8300835
"198",2017-09-01,"屏東縣",166488183,0.3837,104853366,0.2416,62613381,0.1443,99954933,0.2304,433909863,0.0216,433995720.198675,166524157.840232,62625582.4246689,99992613.9337748
"199",2017-09-01,"台東縣",37907967,0.4343,36399756,0.417,2744219,0.0314,10233714,0.1172,87285656,0.0043,87289582.733813,37909865.781295,2740892.89784173,10230339.0964029
"200",2017-09-01,"花蓮縣",65787064,0.2867,71520766,0.3117,3265080,0.0142,88871044,0.3873,229443954,0.0114,229453853.063843,65784419.6734039,3258244.71350658,88867477.2916266
"201",2017-09-01,"基隆市",76012139,0.5053,54945759,0.3652,9030,1e-04,19474167,0.1294,150441095,0.0075,150453885.542169,76024348.3644578,15045.3885542169,19468732.7891566
"202",2017-09-01,"新竹市",119165767,0.1291,126989761,0.1376,867007,9e-04,675982483,0.7324,923005018,0.046,922890704.94186,119145190.007994,830601.634447674,675925152.299419
"203",2017-09-01,"嘉義市",54843656,0.4637,55129889,0.4661,602955,0.0051,7701170,0.0651,118277670,0.0059,118279101.051277,54846019.1574769,603223.41536151,7699969.4784381
"204",2017-09-01,"澎湖縣",20523644,0.4568,20013369,0.4454,536190,0.0119,3859778,0.0859,44932981,0.0022,44933473.2824427,20525610.5954198,534708.332061069,3859785.35496183
"205",2017-09-01,"金門縣",13778644,0.4174,15443579,0.4679,303622,0.0092,3483497,0.1055,33009342,0.0016,33006153.0241505,13776768.2722804,303656.607822184,3482149.14404787
"206",2017-09-01,"連江縣",2953558,0.4044,3764088,0.5153,23753,0.0033,562573,0.077,7303972,4e-04,7304653.59984475,2954001.91577722,24105.3568794877,562458.327188046
"207",2017-09-01,"合計",5231439896,0.2604,4740274800,0.236,284575687,0.0142,9830308177,0.4894,20086598560,1,20085910169.4915,5230371008.13559,285219924.40678,9830044436.94915
"208",2017-10-01,"新北市",942089131,0.4569,639318398,0.31,2024202,0.001,478580769,0.2321,2062012500,0.1041,2062317412.90323,942272825.955484,2062317.41290323,478663871.534839
"209",2017-10-01,"台北市",618110397,0.3931,913927685,0.5812,1733940,0.0011,38688013,0.0246,1572460035,0.0794,1572483972.81487,618143449.713524,1729732.37009635,38683105.7312457
"210",2017-10-01,"桃園市",534716002,0.2021,442259449,0.1671,3197324,0.0012,1665890130,0.6296,2646062905,0.1336,2646675338.12089,534893085.834231,3176010.40574506,1666346792.88091
"211",2017-10-01,"台中市",628745932,0.2324,614723494,0.2272,16030916,0.0059,1446480936,0.5345,2705981278,0.1367,2705649181.33803,628792869.742958,15963330.1698944,1446169487.42518
"212",2017-10-01,"台南市",417429249,0.1752,309252675,0.1298,42080055,0.0177,1613934159,0.6774,2382696138,0.1203,2382532164.86903,417419635.285054,42170819.3181818,1613927288.48228
"213",2017-10-01,"高雄市",529392788,0.2081,531710231,0.209,23591415,0.0093,1459194137,0.5736,2543888571,0.1285,2544068090.90909,529420569.718182,23659833.2454545,1459277456.94545
"214",2017-10-01,"宜蘭縣",96439151,0.3108,73651103,0.2374,7458988,0.024,132732538,0.4278,310281780,0.0157,310240534.962089,96422758.2662174,7445772.83909014,132720900.856782
"215",2017-10-01,"新竹縣",136189184,0.1503,96812939,0.1069,2097028,0.0023,670717657,0.7405,905816808,0.0457,905640215.15435,136117724.337699,2082972.494855,670626579.321796
"216",2017-10-01,"苗栗縣",104194239,0.1655,70203192,0.1115,2856216,0.0045,452135625,0.7184,629389272,0.0318,629625040.358744,104202944.179372,2833312.68161435,452322628.993722
"217",2017-10-01,"彰化縣",252950144,0.2485,200318038,0.1968,47999537,0.0472,516488394,0.5075,1017756113,0.0514,1017876209.34959,252942238.023374,48043757.0813008,516572176.244919
"218",2017-10-01,"南投縣",94018933,0.3495,63565977,0.2363,11836632,0.044,99569041,0.3702,268990583,0.0136,269005404.14727,94017388.749471,11836237.7824799,99585800.6153195
"219",2017-10-01,"雲林縣",135146603,0.2627,74854500,0.1455,40990316,0.0797,263466637,0.5121,514458056,0.026,514463917.525773,135149671.134021,41002774.2268041,263456972.164948
"220",2017-10-01,"嘉義縣",88463696,0.3463,52149565,0.2041,25873590,0.1013,88988381,0.3483,255475232,0.0129,255509872.611465,88483068.8853503,25883150.0955414,88994088.6305733
"221",2017-10-01,"屏東縣",153886962,0.3641,102325846,0.2421,68408808,0.1619,98003361,0.2319,422624977,0.0213,422659421.726559,153890295.45064,68428560.3775299,98014719.8983891
"222",2017-10-01,"台東縣",42293424,0.4642,35671892,0.3915,2775429,0.0305,10375263,0.1139,91116008,0.0046,91115943.8058748,42296021.1146871,2779036.28607918,10378105.9994891
"223",2017-10-01,"花蓮縣",72366414,0.3159,66895499,0.292,3138480,0.0137,86669409,0.3784,229069802,0.0116,229094174.657534,72370849.7743151,3138590.19280822,86689235.690411
"224",2017-10-01,"基隆市",84602124,0.5428,52402993,0.3362,9741,1e-04,18851821,0.1209,155866679,0.0079,155868509.815586,84605427.1279001,15586.8509815586,18844502.8367043
"225",2017-10-01,"新竹市",105782038,0.1181,122252564,0.1365,926369,0.001,666534261,0.7443,895495232,0.0452,895623179.487179,105773097.497436,895623.179487179,666612332.492308
"226",2017-10-01,"嘉義市",57163046,0.4837,52724051,0.4461,664581,0.0056,7636324,0.0646,118188002,0.006,118188861.241874,57167952.1826945,661857.622954495,7635000.43622506
"227",2017-10-01,"澎湖縣",17549170,0.4625,16070520,0.4235,506949,0.0134,3817639,0.1006,37944278,0.0019,37946918.5360094,17550449.8229044,508488.708382527,3817460.00472255
"228",2017-10-01,"金門縣",12183815,0.4288,12742699,0.4484,356124,0.0125,3133312,0.1103,28415950,0.0014,28418151.2042819,12185703.2363961,355226.890053524,3134522.07783229
"229",2017-10-01,"連江縣",2438831,0.3716,3554632,0.5417,23567,0.0036,545526,0.0831,6562556,3e-04,6561993.72346317,2438436.86763891,23623.1774044674,545301.67841979
"230",2017-10-01,"合計",5126151273,0.2589,4547387942,0.2297,304580207,0.0154,9822433333,0.4961,19800552755,1,19797074192.4249,5125462508.41881,304874942.563344,9821328506.86199
"231",2017-11-01,"新北市",794217250,0.428,608894459,0.3281,1728287,9e-04,450913375,0.243,1855753371,0.1003,1855819747.02835,794290851.728132,1670237.77232551,450964198.527888
"232",2017-11-01,"台北市",525126640,0.3743,841195246,0.5996,1541334,0.0011,35112459,0.025,1402975679,0.0758,1402927361.57438,525115711.437292,1543220.09773182,35073184.0393596
"233",2017-11-01,"桃園市",374071267,0.1584,392306100,0.1661,2449287,0.001,1592473445,0.6744,2361300099,0.1276,2361866947.62191,374119724.503311,2361866.94762191,1592843069.47622
"234",2017-11-01,"台中市",574534748,0.2229,579410084,0.2248,13989202,0.0054,1409903194,0.5469,2577837228,0.1393,2577446992.88256,574512934.713523,13918213.7615658,1409605760.40747
"235",2017-11-01,"台南市",373179371,0.1673,273891671,0.1228,36156972,0.0162,1547457799,0.6937,2230685813,0.1206,2230388200.32573,373143945.914495,36132288.8452769,1547220294.56596
"236",2017-11-01,"高雄市",622493386,0.2415,488836625,0.1897,21223459,0.0082,1444764153,0.5606,2577317623,0.1393,2576893120.71692,622319688.653136,21130523.5898788,1444606283.47391
"237",2017-11-01,"宜蘭縣",80145807,0.2892,69427824,0.2505,5771477,0.0208,121765622,0.4394,277110730,0.015,277156982.035928,80153799.2047904,5764865.2263473,121782777.906587
"238",2017-11-01,"新竹縣",102406586,0.126,78483428,0.0965,1627827,0.002,630393262,0.7755,812911103,0.0439,813299772.020725,102475771.274611,1626599.54404145,630713973.202073
"239",2017-11-01,"苗栗縣",104001111,0.1617,65701583,0.1022,2450333,0.0038,470967207,0.7323,643120234,0.0348,642872632.093933,103952504.609589,2442916.00195695,470775628.482387
"240",2017-11-01,"彰化縣",226987804,0.2392,180916694,0.1906,37818137,0.0398,503411345,0.5304,949133980,0.0513,949195666.316894,227047603.383001,37777987.5194124,503453381.414481
"241",2017-11-01,"南投縣",72187147,0.3119,55434579,0.2395,9991897,0.0432,93830168,0.4054,231443791,0.0125,231459620.041754,72192255.491023,9999055.58580376,93833729.9649269
"242",2017-11-01,"雲林縣",130768506,0.2721,72955006,0.1518,33993311,0.0707,242801483,0.5053,480518306,0.026,480599512.516469,130771127.355731,33978385.5349144,242846933.674572
"243",2017-11-01,"嘉義縣",90086564,0.3615,49736295,0.1996,21307009,0.0855,88070366,0.3534,249200234,0.0135,249179834.669339,90078510.2329659,21304875.8642285,88060153.5721443
"244",2017-11-01,"屏東縣",161813700,0.3846,97333729,0.2314,62641963,0.1489,98891594,0.2351,420680986,0.0227,420629770.959378,161774209.910977,62631772.8958513,98890059.1525497
"245",2017-11-01,"台東縣",34628224,0.4381,31616725,0.4,2508049,0.0317,10280151,0.1301,79033149,0.0043,79041812.5,34628218.05625,2505625.45625,10283339.80625
"246",2017-11-01,"花蓮縣",57332957,0.275,62200741,0.2984,2592268,0.0124,86333157,0.4141,208459123,0.0113,208447523.458445,57323068.9510724,2584749.29088472,86318119.4641421
"247",2017-11-01,"基隆市",60100834,0.4865,46583814,0.3771,8300,1e-04,16833543,0.1363,123526491,0.0067,123531726.332538,60098184.8607796,12353.1726332538,16837374.2991249
"248",2017-11-01,"新竹市",98063615,0.1169,109873309,0.131,700186,8e-04,630171971,0.7513,838809081,0.0453,838727549.618321,98047250.5503817,670982.039694657,630136008.028244
"249",2017-11-01,"嘉義市",51689119,0.4757,49378699,0.4544,522881,0.0048,7078367,0.0651,108669066,0.0059,108667911.53169,51693325.515625,521605.975352113,7074281.04071303
"250",2017-11-01,"澎湖縣",18003139,0.4715,16271683,0.4261,420623,0.011,3491013,0.0914,38186458,0.0021,38187474.7711805,18005394.3546116,420062.222482985,3490335.1940859
"251",2017-11-01,"金門縣",12040163,0.4404,12271789,0.4489,297619,0.0109,2728032,0.0998,27337603,0.0015,27337467.1419024,12039420.5292938,297978.391846736,2728279.22076186
"252",2017-11-01,"連江縣",2408249,0.4187,2866508,0.4984,14728,0.0026,461914,0.0803,5751399,3e-04,5751420.54574639,2408119.78250401,14953.6934189406,461839.069823435
"253",2017-11-01,"合計",4566286187,0.2468,4185586591,0.2263,259755149,0.014,9488133620,0.5129,18499761547,1,18495742779.4962,4564749317.97967,258940398.912947,9486466471.60362
"254",2017-12-01,"新北市",597702997,0.3869,502526104,0.3253,1665382,0.0011,443094465,0.2868,1544988948,0.092,1544808189.36366,597686288.464802,1699289.00830003,443050988.709499
"255",2017-12-01,"台北市",381749660,0.3353,720565536,0.6329,1416653,0.0012,34826933,0.0306,1138558782,0.0678,1138514040.13272,381743757.656502,1366216.84815927,34838529.6280613
"256",2017-12-01,"桃園市",362422079,0.1569,346123155,0.1499,2459494,0.0011,1598264317,0.6921,2309269045,0.1375,2309027051.36758,362286344.359573,2539929.75650434,1598077622.2515
"257",2017-12-01,"台中市",436932289,0.1871,501733283,0.2148,12720774,0.0054,1384307207,0.5927,2335693553,0.1391,2335816028.86406,437031179.000466,12613406.5558659,1384438160.30773
"258",2017-12-01,"台南市",288905185,0.1367,246522141,0.1166,32010868,0.0151,1546701322,0.7316,2114139516,0.1259,2114255068.61063,289018667.879074,31925251.5360206,1546789008.19554
"259",2017-12-01,"高雄市",377103284,0.1647,440208161,0.1923,20390786,0.0089,1451403175,0.634,2289105406,0.1363,2289174004.16017,377026958.485179,20373648.6370255,1451336318.63755
"260",2017-12-01,"宜蘭縣",65522671,0.2534,58653493,0.2269,4844224,0.0187,129526613,0.501,258547001,0.0154,258499308.065227,65503724.6637285,4833937.06081975,129508153.340679
"261",2017-12-01,"新竹縣",91015481,0.1158,76758020,0.0976,1440414,0.0018,617086899,0.7848,786300814,0.0468,786455122.95082,91071503.2377049,1415619.22131148,617209980.491803
"262",2017-12-01,"苗栗縣",68079185,0.1195,56042425,0.0984,2167540,0.0038,443241377,0.7783,569530527,0.0339,569536839.430894,68059652.3119919,2164239.9898374,443270522.129065
"263",2017-12-01,"彰化縣",178242112,0.2031,171649495,0.1956,33483883,0.0382,494291620,0.5632,877667110,0.0523,877553655.419223,178231147.415644,33522549.6370143,494238218.732106
"264",2017-12-01,"南投縣",75882955,0.324,54142498,0.2312,9221245,0.0394,94924493,0.4054,234171191,0.0139,234180354.67128,75874434.9134948,9226705.97404844,94936715.783737
"265",2017-12-01,"雲林縣",96933330,0.2212,61428088,0.1402,29855387,0.0681,249943153,0.5704,438159958,0.0261,438146134.094151,96917924.8616263,29837751.7318117,249918554.887304
"266",2017-12-01,"嘉義縣",63455797,0.2886,43035147,0.1957,19001962,0.0864,94386998,0.4293,219879904,0.0131,219903663.771078,63464197.3643332,18999676.5498212,94404642.8569239
"267",2017-12-01,"屏東縣",118603267,0.33,85472802,0.2378,61280235,0.1705,94021229,0.2616,359377533,0.0214,359431463.414634,118612382.926829,61283064.5121951,94027270.8292683
"268",2017-12-01,"台東縣",32064544,0.4367,28429373,0.3872,2503692,0.0341,10434213,0.1421,73431822,0.0044,73422967.4586777,32063809.8892045,2503723.19034091,10433403.6758781
"269",2017-12-01,"花蓮縣",50197691,0.2528,54454455,0.2742,2649182,0.0133,91297767,0.4597,198599095,0.0118,198593927.789934,50204544.9452954,2641299.23960613,91293628.6050328
"270",2017-12-01,"基隆市",57480437,0.499,41192837,0.3576,8136,1e-04,16519011,0.1434,115200421,0.0069,115192497.203579,57481056.1045861,11519.2497203579,16518604.0989933
"271",2017-12-01,"新竹市",65790385,0.0836,96286789,0.1224,616531,8e-04,624197242,0.7932,786890947,0.0469,786656772.875817,65764506.2124183,629325.418300654,623976152.245098
"272",2017-12-01,"嘉義市",39872397,0.4522,41068670,0.4658,493929,0.0056,6735511,0.0764,88170507,0.0053,88168033.4907686,39869584.7445255,493740.987548304,6736037.75869472
"273",2017-12-01,"澎湖縣",12586283,0.4424,11999969,0.4218,381078,0.0134,3479539,0.1223,28446869,0.0017,28449428.6391655,12586027.2299668,381222.343764817,3479365.12256994
"274",2017-12-01,"金門縣",8112571,0.4124,9221763,0.4688,240344,0.0122,2096117,0.1066,19670795,0.0012,19670996.1604096,8112318.8165529,239986.153156997,2096928.19069966
"275",2017-12-01,"連江縣",1676367,0.3484,2682626,0.5576,14299,0.003,438093,0.0911,4811385,3e-04,4811022.23816356,1676160.14777618,14433.0667144907,438284.1258967
"276",2017-12-01,"合計",3470330967,0.2067,3650196830,0.2174,238866038,0.0142,9431217294,0.5617,16790611129,1,16790233808.6477,3470541328.24747,238421320.082797,9431074330.31739
